Response ID,Status,Department,Director,Manager,Supervisor,Staff,Question,Response,Response Text
12957,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12958,Complete,Juvenile Court,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12959,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12960,Complete,Exec Office & Directors,1,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12961,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12961,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12962,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12963,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12964,Complete,Facilities Management,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12965,Complete,District Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12966,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12967,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12968,Complete,Economic Development,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12969,Complete,Parks and Recreation,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12970,Complete,Finance and Performance Management,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12971,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12972,Complete,Finance and Performance Management,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12973,Complete,Clerk of Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,0,Not Applicable
12974,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12975,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12976,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12977,Complete,Clerk of Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12978,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12979,Complete,Medical Examiner,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12980,Complete,Medical Examiner,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12981,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12982,Complete,Assessor-Treasurer's Office,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12983,Complete,Exec Office & Directors,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12984,Complete,Exec Office & Directors,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12985,Complete,Medical Examiner,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12986,Complete,District Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12987,Complete,Sheriff's Department,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12988,Complete,District Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12989,Complete,Exec Office & Directors,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12990,Complete,Planning and Public Works,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12991,Complete,Parks and Recreation,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12992,Complete,Sheriff's Department,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12993,Complete,Exec Office & Directors,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12994,Complete,Sheriff's Department,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12995,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12996,Complete,Medical Examiner,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12997,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12998,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12999,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13000,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13001,Complete,District Court,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13002,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
13003,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13004,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13005,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13006,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13007,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13008,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
13009,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13010,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
13011,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13012,Complete,Finance and Performance Management,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13013,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,0,Not Applicable
13014,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13015,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13016,Complete,Medical Examiner,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13017,Complete,Clerk of Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13018,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,0,Not Applicable
13019,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13020,Complete,Communications Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13021,Incomplete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,,
13022,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13023,Complete,District Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
13024,Complete,Planning and Public Works,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13025,Complete,Parks and Recreation,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13026,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13027,Complete,Assessor-Treasurer's Office,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13028,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13029,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
13030,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13031,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
13032,Complete,Planning and Public Works,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
13033,Complete,Finance and Performance Management,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13034,Complete,Sheriff's Department,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13035,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
13036,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13037,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13038,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13039,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13040,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13041,Complete,Facilities Management,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
13042,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
