Response_ID,Status,Department,Director,Manager,Supervisor,Staff,Question,Response,Response_Text,Qno,Question_alt
493,Complete,Communications Office,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
494,Complete,Exec Office & Directors,1,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
495,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
496,Complete,Parks and Recreation,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
497,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
498,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
499,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
500,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
501,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
502,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
503,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
504,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree,1,I know what is expected of me at work
505,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
506,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
507,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
508,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
509,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
510,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
511,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
512,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
513,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
514,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
515,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
516,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
517,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
518,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
519,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
520,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
521,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
522,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
523,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
524,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
525,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
526,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
527,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
528,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
529,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
530,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
531,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
532,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
533,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
534,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
535,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
536,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
537,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
538,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
539,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
540,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
541,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
542,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
543,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
544,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
545,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
546,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
547,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
548,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
549,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
550,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
551,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
552,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
553,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
554,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
555,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
556,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
557,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
558,Complete,Parks and Recreation,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
559,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
560,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
561,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
562,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
563,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
564,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
565,Complete,Finance and Performance Management,0,0,0,1,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
566,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
567,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
568,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
569,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
570,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
571,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
