year_month,community,zone,is_freehold,secondary_price_per_sqft_usd,secondary_price_per_m2_usd,offplan_price_per_sqft_usd,rental_price_per_sqft_annual_usd,n_listings_secondary,n_listings_offplan,n_listings_rental,cbuae_base_rate_pct,avg_mortgage_rate_pct
2022-02,Falcon City of Wonders,Dubailand,True,261,2805,273.0,17,43,48,119,0.4,1.9
2022-03,Falcon City of Wonders,Dubailand,True,272,2928,300.0,18,60,46,24,0.4,1.9
2022-04,Falcon City of Wonders,Dubailand,True,277,2979,300.0,18,117,15,10,1.4,2.9
2022-05,Falcon City of Wonders,Dubailand,True,278,2992,308.0,18,86,34,103,1.4,2.9
2022-06,Falcon City of Wonders,Dubailand,True,276,2968,294.0,18,173,14,13,1.4,2.9
2022-07,Falcon City of Wonders,Dubailand,True,293,3152,318.0,19,24,66,19,1.4,2.9
2022-08,Falcon City of Wonders,Dubailand,True,289,3109,323.0,19,109,22,10,1.4,2.9
2022-09,Falcon City of Wonders,Dubailand,True,286,3075,318.0,19,66,23,63,1.4,2.9
2022-10,Falcon City of Wonders,Dubailand,True,302,3248,344.0,20,32,47,103,4.4,5.9
2022-11,Falcon City of Wonders,Dubailand,True,307,3302,345.0,20,162,34,49,4.4,5.9
2022-12,Falcon City of Wonders,Dubailand,True,293,3149,309.0,19,126,27,115,4.4,5.9
2023-01,Falcon City of Wonders,Dubailand,True,324,3483,355.0,21,96,21,22,4.4,5.9
2023-02,Falcon City of Wonders,Dubailand,True,324,3484,383.0,21,111,73,79,4.4,5.9
2023-03,Falcon City of Wonders,Dubailand,True,334,3597,373.0,22,153,48,40,4.4,5.9
2023-04,Falcon City of Wonders,Dubailand,True,326,3511,351.0,21,63,19,49,4.4,5.9
2023-05,Falcon City of Wonders,Dubailand,True,331,3565,356.0,22,39,27,20,4.4,5.9
2023-06,Falcon City of Wonders,Dubailand,True,342,3678,374.0,22,37,22,24,4.4,5.9
2023-07,Falcon City of Wonders,Dubailand,True,327,3515,345.0,21,138,34,47,5.4,6.9
2023-08,Falcon City of Wonders,Dubailand,True,359,3860,405.0,23,160,71,60,5.4,6.9
2023-09,Falcon City of Wonders,Dubailand,True,355,3824,389.0,23,161,47,46,5.4,6.9
2023-10,Falcon City of Wonders,Dubailand,True,368,3962,397.0,24,154,34,55,5.4,6.9
2023-11,Falcon City of Wonders,Dubailand,True,375,4032,406.0,24,105,11,51,5.4,6.9
2023-12,Falcon City of Wonders,Dubailand,True,364,3913,403.0,24,84,9,101,5.4,6.9
2024-01,Falcon City of Wonders,Dubailand,True,348,3748,389.0,23,61,70,45,5.4,6.9
2024-02,Falcon City of Wonders,Dubailand,True,356,3828,381.0,23,138,50,112,5.4,6.9
2024-03,Falcon City of Wonders,Dubailand,True,364,3921,396.0,24,73,45,88,5.4,6.9
2024-04,Falcon City of Wonders,Dubailand,True,359,3861,393.0,23,164,51,14,5.4,6.9
2024-05,Falcon City of Wonders,Dubailand,True,361,3882,384.0,23,102,68,29,5.4,6.9
2024-06,Falcon City of Wonders,Dubailand,True,373,4015,411.0,24,81,16,110,5.4,6.9
2024-07,Falcon City of Wonders,Dubailand,True,353,3801,370.0,23,27,34,46,4.65,6.15
2024-08,Falcon City of Wonders,Dubailand,True,352,3788,394.0,23,125,17,22,4.65,6.15
2024-09,Falcon City of Wonders,Dubailand,True,370,3988,419.0,24,42,21,55,4.65,6.15
2024-10,Falcon City of Wonders,Dubailand,True,338,3643,369.0,22,95,39,32,4.65,6.15
2024-11,Falcon City of Wonders,Dubailand,True,370,3987,413.0,24,92,52,48,4.65,6.15
2024-12,Falcon City of Wonders,Dubailand,True,364,3918,409.0,24,102,76,54,4.65,6.15
2025-01,Falcon City of Wonders,Dubailand,True,345,3714,395.0,22,100,72,89,4.65,6.15
2025-02,Falcon City of Wonders,Dubailand,True,342,3679,381.0,22,122,47,56,4.65,6.15
2025-03,Falcon City of Wonders,Dubailand,True,350,3763,381.0,23,36,34,39,4.65,6.15
2025-04,Falcon City of Wonders,Dubailand,True,336,3621,356.0,22,125,15,117,4.65,6.15
2025-05,Falcon City of Wonders,Dubailand,True,343,3693,377.0,22,112,30,40,4.65,6.15
2025-06,Falcon City of Wonders,Dubailand,True,347,3731,388.0,23,96,40,21,4.65,6.15
2025-07,Falcon City of Wonders,Dubailand,True,342,3686,385.0,22,137,72,99,4.0,5.5
2025-08,Falcon City of Wonders,Dubailand,True,348,3750,392.0,23,20,10,49,4.0,5.5
2025-09,Falcon City of Wonders,Dubailand,True,348,3745,400.0,23,164,38,42,4.0,5.5
2025-10,Falcon City of Wonders,Dubailand,True,352,3784,386.0,23,84,49,61,4.0,5.5
2025-11,Falcon City of Wonders,Dubailand,True,351,3780,403.0,23,152,40,83,4.0,5.5
2025-12,Falcon City of Wonders,Dubailand,True,363,3902,405.0,24,111,17,80,4.0,5.5
2026-01,Falcon City of Wonders,Dubailand,True,354,3807,373.0,23,143,48,90,4.0,5.5
2026-02,Falcon City of Wonders,Dubailand,True,344,3702,379.0,22,58,33,83,4.0,5.5
2026-03,Falcon City of Wonders,Dubailand,True,346,3727,400.0,23,30,57,110,4.0,5.5
2026-04,Falcon City of Wonders,Dubailand,True,351,3783,374.0,23,98,63,22,4.0,5.5
2020-01,Living Legends,Dubailand,True,208,2240,222.0,14,75,8,64,1.5,3.0
2020-02,Living Legends,Dubailand,True,225,2426,248.0,15,90,18,30,1.5,3.0
2020-03,Living Legends,Dubailand,True,216,2327,238.0,14,18,23,67,1.5,3.0
2020-04,Living Legends,Dubailand,True,215,2311,234.0,14,133,75,61,0.4,1.9
2020-05,Living Legends,Dubailand,True,213,2289,240.0,14,70,31,98,0.4,1.9
2020-06,Living Legends,Dubailand,True,209,2247,235.0,14,132,9,38,0.4,1.9
2020-07,Living Legends,Dubailand,True,206,2221,220.0,13,149,47,62,0.4,1.9
2020-08,Living Legends,Dubailand,True,206,2216,232.0,13,123,66,56,0.4,1.9
2020-09,Living Legends,Dubailand,True,206,2219,222.0,13,176,72,99,0.4,1.9
2020-10,Living Legends,Dubailand,True,202,2174,226.0,13,85,9,35,0.4,1.9
2020-11,Living Legends,Dubailand,True,204,2198,229.0,13,140,42,56,0.4,1.9
2020-12,Living Legends,Dubailand,True,207,2232,234.0,13,163,77,33,0.4,1.9
2021-01,Living Legends,Dubailand,True,220,2373,241.0,14,50,69,43,0.4,1.9
2021-02,Living Legends,Dubailand,True,213,2293,236.0,14,35,22,65,0.4,1.9
2021-03,Living Legends,Dubailand,True,213,2295,246.0,14,159,51,98,0.4,1.9
2021-04,Living Legends,Dubailand,True,219,2358,245.0,14,178,45,101,0.4,1.9
2021-05,Living Legends,Dubailand,True,228,2456,248.0,15,29,49,30,0.4,1.9
2021-06,Living Legends,Dubailand,True,228,2453,262.0,15,172,40,64,0.4,1.9
2021-07,Living Legends,Dubailand,True,227,2441,248.0,15,21,22,61,0.4,1.9
2021-08,Living Legends,Dubailand,True,247,2657,261.0,16,53,6,84,0.4,1.9
2021-09,Living Legends,Dubailand,True,230,2474,260.0,15,76,62,25,0.4,1.9
2021-10,Living Legends,Dubailand,True,244,2629,275.0,16,170,71,113,0.4,1.9
2021-11,Living Legends,Dubailand,True,247,2661,278.0,16,60,20,105,0.4,1.9
2021-12,Living Legends,Dubailand,True,264,2841,289.0,17,150,30,61,0.4,1.9
2022-01,Living Legends,Dubailand,True,264,2847,287.0,17,157,21,63,0.4,1.9
2022-02,Living Legends,Dubailand,True,279,2999,313.0,18,146,14,40,0.4,1.9
2022-03,Living Legends,Dubailand,True,292,3138,334.0,19,173,45,118,0.4,1.9
2022-04,Living Legends,Dubailand,True,277,2985,306.0,18,52,21,14,1.4,2.9
2022-05,Living Legends,Dubailand,True,286,3083,321.0,19,108,61,12,1.4,2.9
2022-06,Living Legends,Dubailand,True,301,3239,344.0,20,90,45,18,1.4,2.9
2022-07,Living Legends,Dubailand,True,305,3279,329.0,20,145,77,106,1.4,2.9
2022-08,Living Legends,Dubailand,True,299,3218,338.0,19,121,8,64,1.4,2.9
2022-09,Living Legends,Dubailand,True,325,3503,355.0,21,97,22,33,1.4,2.9
2022-10,Living Legends,Dubailand,True,311,3351,353.0,20,98,36,90,4.4,5.9
2022-11,Living Legends,Dubailand,True,328,3532,366.0,21,179,31,117,4.4,5.9
2022-12,Living Legends,Dubailand,True,315,3389,349.0,20,46,74,89,4.4,5.9
2023-01,Living Legends,Dubailand,True,340,3665,382.0,22,154,46,47,4.4,5.9
2023-02,Living Legends,Dubailand,True,333,3580,370.0,22,25,21,28,4.4,5.9
2023-03,Living Legends,Dubailand,True,347,3738,357.0,23,18,44,115,4.4,5.9
2023-04,Living Legends,Dubailand,True,367,3949,418.0,24,54,7,18,4.4,5.9
2023-05,Living Legends,Dubailand,True,357,3839,402.0,23,22,46,11,4.4,5.9
2023-06,Living Legends,Dubailand,True,374,4027,408.0,24,148,74,30,4.4,5.9
2023-07,Living Legends,Dubailand,True,367,3945,402.0,24,129,38,34,5.4,6.9
2023-08,Living Legends,Dubailand,True,376,4043,403.0,24,38,30,32,5.4,6.9
2023-09,Living Legends,Dubailand,True,381,4105,424.0,25,99,37,12,5.4,6.9
2023-10,Living Legends,Dubailand,True,390,4195,430.0,25,82,60,42,5.4,6.9
2023-11,Living Legends,Dubailand,True,388,4174,430.0,25,74,77,56,5.4,6.9
2023-12,Living Legends,Dubailand,True,403,4338,454.0,26,175,48,48,5.4,6.9
2024-01,Living Legends,Dubailand,True,375,4036,398.0,24,155,69,61,5.4,6.9
2024-02,Living Legends,Dubailand,True,379,4084,423.0,25,36,65,22,5.4,6.9
2024-03,Living Legends,Dubailand,True,379,4083,427.0,25,32,39,89,5.4,6.9
2024-04,Living Legends,Dubailand,True,369,3970,406.0,24,117,16,90,5.4,6.9
2024-05,Living Legends,Dubailand,True,365,3932,395.0,24,168,24,32,5.4,6.9
2024-06,Living Legends,Dubailand,True,351,3776,394.0,23,68,46,95,5.4,6.9
2024-07,Living Legends,Dubailand,True,376,4049,411.0,24,87,65,82,4.65,6.15
2024-08,Living Legends,Dubailand,True,365,3924,416.0,24,16,66,54,4.65,6.15
2024-09,Living Legends,Dubailand,True,382,4111,425.0,25,116,76,98,4.65,6.15
2024-10,Living Legends,Dubailand,True,361,3886,386.0,23,40,74,18,4.65,6.15
2024-11,Living Legends,Dubailand,True,382,4107,414.0,25,132,32,77,4.65,6.15
2024-12,Living Legends,Dubailand,True,371,3997,390.0,24,75,26,42,4.65,6.15
2025-01,Living Legends,Dubailand,True,390,4193,424.0,25,75,53,108,4.65,6.15
2025-02,Living Legends,Dubailand,True,364,3918,393.0,24,138,49,53,4.65,6.15
2025-03,Living Legends,Dubailand,True,369,3969,397.0,24,68,76,87,4.65,6.15
2025-04,Living Legends,Dubailand,True,370,3980,426.0,24,65,24,89,4.65,6.15
2025-05,Living Legends,Dubailand,True,360,3879,402.0,23,135,31,32,4.65,6.15
2025-06,Living Legends,Dubailand,True,356,3827,399.0,23,152,16,104,4.65,6.15
2025-07,Living Legends,Dubailand,True,358,3854,396.0,23,66,28,28,4.0,5.5
2025-08,Living Legends,Dubailand,True,371,3995,420.0,24,103,53,91,4.0,5.5
2025-09,Living Legends,Dubailand,True,358,3851,371.0,23,152,10,25,4.0,5.5
2025-10,Living Legends,Dubailand,True,366,3939,393.0,24,84,31,23,4.0,5.5
2025-11,Living Legends,Dubailand,True,372,4007,416.0,24,125,25,61,4.0,5.5
2025-12,Living Legends,Dubailand,True,381,4098,436.0,25,158,18,15,4.0,5.5
2026-01,Living Legends,Dubailand,True,395,4255,427.0,26,87,71,89,4.0,5.5
2026-02,Living Legends,Dubailand,True,391,4210,420.0,25,152,48,15,4.0,5.5
2026-03,Living Legends,Dubailand,True,379,4083,416.0,25,68,52,105,4.0,5.5
2026-04,Living Legends,Dubailand,True,388,4180,427.0,25,126,9,59,4.0,5.5
2020-01,Mudon,Dubailand,True,218,2352,240.0,14,64,70,63,1.5,3.0
2020-02,Mudon,Dubailand,True,214,2300,240.0,14,104,27,119,1.5,3.0
2020-03,Mudon,Dubailand,True,215,2312,239.0,14,120,74,32,1.5,3.0
2020-04,Mudon,Dubailand,True,209,2249,232.0,14,128,40,88,0.4,1.9
2020-05,Mudon,Dubailand,True,216,2322,244.0,14,173,59,18,0.4,1.9
2020-06,Mudon,Dubailand,True,221,2383,238.0,14,42,6,25,0.4,1.9
2020-07,Mudon,Dubailand,True,210,2265,237.0,14,91,6,102,0.4,1.9
2020-08,Mudon,Dubailand,True,204,2193,222.0,13,52,66,48,0.4,1.9
2020-09,Mudon,Dubailand,True,200,2153,214.0,13,66,35,117,0.4,1.9
2020-10,Mudon,Dubailand,True,202,2170,223.0,13,45,44,109,0.4,1.9
2020-11,Mudon,Dubailand,True,197,2125,220.0,13,128,64,65,0.4,1.9
2020-12,Mudon,Dubailand,True,206,2219,226.0,13,152,54,64,0.4,1.9
2021-01,Mudon,Dubailand,True,204,2199,225.0,13,16,23,87,0.4,1.9
2021-02,Mudon,Dubailand,True,213,2293,236.0,14,162,65,84,0.4,1.9
2021-03,Mudon,Dubailand,True,216,2323,246.0,14,135,5,117,0.4,1.9
2021-04,Mudon,Dubailand,True,219,2354,239.0,14,166,20,15,0.4,1.9
2021-05,Mudon,Dubailand,True,229,2465,259.0,15,154,21,49,0.4,1.9
2021-06,Mudon,Dubailand,True,235,2530,268.0,15,88,65,31,0.4,1.9
2021-07,Mudon,Dubailand,True,233,2505,262.0,15,104,66,54,0.4,1.9
2021-08,Mudon,Dubailand,True,233,2503,261.0,15,29,78,107,0.4,1.9
2021-09,Mudon,Dubailand,True,237,2551,265.0,15,111,11,28,0.4,1.9
2021-10,Mudon,Dubailand,True,237,2550,258.0,15,120,46,48,0.4,1.9
2021-11,Mudon,Dubailand,True,254,2734,277.0,17,118,20,17,0.4,1.9
2021-12,Mudon,Dubailand,True,274,2944,298.0,18,148,50,82,0.4,1.9
2022-01,Mudon,Dubailand,True,268,2889,293.0,17,104,58,17,0.4,1.9
2022-02,Mudon,Dubailand,True,276,2969,302.0,18,94,63,22,0.4,1.9
2022-03,Mudon,Dubailand,True,284,3054,316.0,18,31,49,88,0.4,1.9
2022-04,Mudon,Dubailand,True,289,3109,329.0,19,61,43,99,1.4,2.9
2022-05,Mudon,Dubailand,True,294,3168,324.0,19,21,14,34,1.4,2.9
2022-06,Mudon,Dubailand,True,297,3199,324.0,19,134,51,114,1.4,2.9
2022-07,Mudon,Dubailand,True,300,3225,331.0,19,125,65,66,1.4,2.9
2022-08,Mudon,Dubailand,True,299,3216,338.0,19,109,57,111,1.4,2.9
2022-09,Mudon,Dubailand,True,320,3444,347.0,21,145,6,67,1.4,2.9
2022-10,Mudon,Dubailand,True,296,3186,320.0,19,97,79,26,4.4,5.9
2022-11,Mudon,Dubailand,True,338,3643,361.0,22,105,64,61,4.4,5.9
2022-12,Mudon,Dubailand,True,324,3490,358.0,21,160,13,74,4.4,5.9
2023-01,Mudon,Dubailand,True,348,3741,373.0,23,88,71,26,4.4,5.9
2023-02,Mudon,Dubailand,True,329,3546,358.0,21,27,12,96,4.4,5.9
2023-03,Mudon,Dubailand,True,350,3772,402.0,23,86,14,96,4.4,5.9
2023-04,Mudon,Dubailand,True,368,3956,418.0,24,178,8,106,4.4,5.9
2023-05,Mudon,Dubailand,True,358,3854,389.0,23,79,62,104,4.4,5.9
2023-06,Mudon,Dubailand,True,355,3816,410.0,23,80,62,116,4.4,5.9
2023-07,Mudon,Dubailand,True,358,3849,391.0,23,43,20,104,5.4,6.9
2023-08,Mudon,Dubailand,True,367,3954,390.0,24,140,46,32,5.4,6.9
2023-09,Mudon,Dubailand,True,365,3931,415.0,24,59,5,78,5.4,6.9
2023-10,Mudon,Dubailand,True,410,4408,430.0,27,113,66,67,5.4,6.9
2023-11,Mudon,Dubailand,True,394,4236,437.0,26,73,77,15,5.4,6.9
2023-12,Mudon,Dubailand,True,387,4169,421.0,25,79,79,65,5.4,6.9
2024-01,Mudon,Dubailand,True,382,4115,420.0,25,68,32,48,5.4,6.9
2024-02,Mudon,Dubailand,True,385,4140,434.0,25,164,9,78,5.4,6.9
2024-03,Mudon,Dubailand,True,391,4208,413.0,25,121,11,98,5.4,6.9
2024-04,Mudon,Dubailand,True,381,4097,412.0,25,111,16,119,5.4,6.9
2024-05,Mudon,Dubailand,True,374,4028,418.0,24,132,19,57,5.4,6.9
2024-06,Mudon,Dubailand,True,371,3995,416.0,24,72,19,95,5.4,6.9
2024-07,Mudon,Dubailand,True,368,3958,409.0,24,122,22,12,4.65,6.15
2024-08,Mudon,Dubailand,True,375,4035,403.0,24,159,27,76,4.65,6.15
2024-09,Mudon,Dubailand,True,369,3974,425.0,24,34,29,61,4.65,6.15
2024-10,Mudon,Dubailand,True,396,4261,439.0,26,102,56,22,4.65,6.15
2024-11,Mudon,Dubailand,True,372,4001,407.0,24,48,34,14,4.65,6.15
2024-12,Mudon,Dubailand,True,370,3986,434.0,24,91,6,68,4.65,6.15
2025-01,Mudon,Dubailand,True,382,4109,430.0,25,68,48,21,4.65,6.15
2025-02,Mudon,Dubailand,True,373,4014,444.0,24,177,65,30,4.65,6.15
2025-03,Mudon,Dubailand,True,389,4192,429.0,25,58,11,72,4.65,6.15
2025-04,Mudon,Dubailand,True,385,4149,426.0,25,59,26,15,4.65,6.15
2025-05,Mudon,Dubailand,True,379,4084,415.0,25,29,24,29,4.65,6.15
2025-06,Mudon,Dubailand,True,380,4095,438.0,25,165,53,20,4.65,6.15
2025-07,Mudon,Dubailand,True,361,3883,389.0,23,45,13,41,4.0,5.5
2025-08,Mudon,Dubailand,True,380,4094,418.0,25,25,43,77,4.0,5.5
2025-09,Mudon,Dubailand,True,374,4030,425.0,24,167,32,115,4.0,5.5
2025-10,Mudon,Dubailand,True,357,3839,395.0,23,134,68,80,4.0,5.5
2025-11,Mudon,Dubailand,True,369,3977,420.0,24,131,28,15,4.0,5.5
2025-12,Mudon,Dubailand,True,378,4066,409.0,25,82,47,77,4.0,5.5
2026-01,Mudon,Dubailand,True,386,4159,410.0,25,34,48,65,4.0,5.5
2026-02,Mudon,Dubailand,True,368,3960,411.0,24,71,54,26,4.0,5.5
2026-03,Mudon,Dubailand,True,383,4121,437.0,25,37,40,48,4.0,5.5
2026-04,Mudon,Dubailand,True,396,4259,450.0,26,123,69,26,4.0,5.5
2020-01,Reem Mira,Reem,True,230,2477,251.0,15,20,63,51,1.5,3.0
2020-02,Reem Mira,Reem,True,231,2481,258.0,15,120,15,71,1.5,3.0
2020-03,Reem Mira,Reem,True,229,2468,245.0,15,149,52,67,1.5,3.0
2020-04,Reem Mira,Reem,True,230,2474,249.0,15,68,23,45,0.4,1.9
2020-05,Reem Mira,Reem,True,224,2414,247.0,15,30,28,28,0.4,1.9
2020-06,Reem Mira,Reem,True,213,2295,231.0,14,96,14,11,0.4,1.9
2020-07,Reem Mira,Reem,True,207,2230,222.0,13,133,78,25,0.4,1.9
2020-08,Reem Mira,Reem,True,212,2286,234.0,14,98,49,82,0.4,1.9
2020-09,Reem Mira,Reem,True,210,2265,228.0,14,155,67,119,0.4,1.9
2020-10,Reem Mira,Reem,True,215,2315,233.0,14,37,53,31,0.4,1.9
2020-11,Reem Mira,Reem,True,215,2319,237.0,14,115,76,96,0.4,1.9
2020-12,Reem Mira,Reem,True,218,2347,243.0,14,148,58,48,0.4,1.9
2021-01,Reem Mira,Reem,True,210,2258,243.0,14,29,36,63,0.4,1.9
2021-02,Reem Mira,Reem,True,226,2434,256.0,15,106,68,38,0.4,1.9
2021-03,Reem Mira,Reem,True,234,2518,256.0,15,72,45,73,0.4,1.9
2021-04,Reem Mira,Reem,True,241,2590,261.0,16,119,58,98,0.4,1.9
2021-05,Reem Mira,Reem,True,242,2609,267.0,16,128,53,30,0.4,1.9
2021-06,Reem Mira,Reem,True,245,2635,254.0,16,151,78,104,0.4,1.9
2021-07,Reem Mira,Reem,True,245,2639,276.0,16,74,40,54,0.4,1.9
2021-08,Reem Mira,Reem,True,259,2789,285.0,17,68,28,82,0.4,1.9
2021-09,Reem Mira,Reem,True,254,2730,273.0,16,65,51,18,0.4,1.9
2021-10,Reem Mira,Reem,True,262,2819,282.0,17,160,47,42,0.4,1.9
2021-11,Reem Mira,Reem,True,275,2961,289.0,18,38,66,91,0.4,1.9
2021-12,Reem Mira,Reem,True,285,3072,326.0,19,39,66,25,0.4,1.9
2022-01,Reem Mira,Reem,True,291,3127,321.0,19,178,62,58,0.4,1.9
2022-02,Reem Mira,Reem,True,283,3044,309.0,18,141,37,16,0.4,1.9
2022-03,Reem Mira,Reem,True,310,3341,340.0,20,131,77,44,0.4,1.9
2022-04,Reem Mira,Reem,True,310,3336,333.0,20,50,75,94,1.4,2.9
2022-05,Reem Mira,Reem,True,310,3337,371.0,20,137,38,13,1.4,2.9
2022-06,Reem Mira,Reem,True,306,3291,323.0,20,137,6,24,1.4,2.9
2022-07,Reem Mira,Reem,True,325,3503,355.0,21,168,5,53,1.4,2.9
2022-08,Reem Mira,Reem,True,313,3367,340.0,20,21,70,21,1.4,2.9
2022-09,Reem Mira,Reem,True,338,3635,384.0,22,76,17,104,1.4,2.9
2022-10,Reem Mira,Reem,True,331,3559,357.0,21,71,51,90,4.4,5.9
2022-11,Reem Mira,Reem,True,333,3585,354.0,22,125,45,94,4.4,5.9
2022-12,Reem Mira,Reem,True,347,3734,387.0,23,23,74,46,4.4,5.9
2023-01,Reem Mira,Reem,True,342,3676,371.0,22,77,41,95,4.4,5.9
2023-02,Reem Mira,Reem,True,370,3978,399.0,24,23,21,119,4.4,5.9
2023-03,Reem Mira,Reem,True,367,3951,409.0,24,56,55,36,4.4,5.9
2023-04,Reem Mira,Reem,True,366,3942,407.0,24,35,59,17,4.4,5.9
2023-05,Reem Mira,Reem,True,375,4040,409.0,24,21,77,67,4.4,5.9
2023-06,Reem Mira,Reem,True,385,4145,429.0,25,131,7,68,4.4,5.9
2023-07,Reem Mira,Reem,True,378,4073,421.0,25,85,6,20,5.4,6.9
2023-08,Reem Mira,Reem,True,394,4245,439.0,26,160,42,42,5.4,6.9
2023-09,Reem Mira,Reem,True,409,4405,446.0,27,56,27,93,5.4,6.9
2023-10,Reem Mira,Reem,True,420,4524,463.0,27,125,17,32,5.4,6.9
2023-11,Reem Mira,Reem,True,403,4341,452.0,26,141,60,67,5.4,6.9
2023-12,Reem Mira,Reem,True,424,4565,455.0,28,138,35,24,5.4,6.9
2024-01,Reem Mira,Reem,True,404,4351,455.0,26,105,11,49,5.4,6.9
2024-02,Reem Mira,Reem,True,422,4547,472.0,27,31,24,116,5.4,6.9
2024-03,Reem Mira,Reem,True,419,4514,466.0,27,170,76,20,5.4,6.9
2024-04,Reem Mira,Reem,True,404,4344,476.0,26,172,37,86,5.4,6.9
2024-05,Reem Mira,Reem,True,392,4217,425.0,25,18,63,72,5.4,6.9
2024-06,Reem Mira,Reem,True,385,4144,444.0,25,128,26,84,5.4,6.9
2024-07,Reem Mira,Reem,True,406,4374,457.0,26,124,29,31,4.65,6.15
2024-08,Reem Mira,Reem,True,403,4342,442.0,26,18,39,108,4.65,6.15
2024-09,Reem Mira,Reem,True,390,4199,423.0,25,46,47,78,4.65,6.15
2024-10,Reem Mira,Reem,True,397,4268,444.0,26,175,35,101,4.65,6.15
2024-11,Reem Mira,Reem,True,388,4181,422.0,25,78,48,15,4.65,6.15
2024-12,Reem Mira,Reem,True,404,4345,428.0,26,88,57,83,4.65,6.15
2025-01,Reem Mira,Reem,True,393,4235,452.0,26,126,33,91,4.65,6.15
2025-02,Reem Mira,Reem,True,396,4258,457.0,26,110,33,10,4.65,6.15
2025-03,Reem Mira,Reem,True,398,4286,456.0,26,136,17,56,4.65,6.15
2025-04,Reem Mira,Reem,True,387,4167,418.0,25,150,32,52,4.65,6.15
2025-05,Reem Mira,Reem,True,384,4138,417.0,25,127,34,119,4.65,6.15
2025-06,Reem Mira,Reem,True,395,4248,430.0,26,150,16,43,4.65,6.15
2025-07,Reem Mira,Reem,True,387,4163,435.0,25,61,38,29,4.0,5.5
2025-08,Reem Mira,Reem,True,383,4122,416.0,25,138,30,97,4.0,5.5
2025-09,Reem Mira,Reem,True,396,4260,448.0,26,74,48,19,4.0,5.5
2025-10,Reem Mira,Reem,True,396,4267,442.0,26,173,76,79,4.0,5.5
2025-11,Reem Mira,Reem,True,397,4272,428.0,26,101,78,52,4.0,5.5
2025-12,Reem Mira,Reem,True,393,4226,446.0,26,95,37,102,4.0,5.5
2026-01,Reem Mira,Reem,True,410,4410,462.0,27,176,70,116,4.0,5.5
2026-02,Reem Mira,Reem,True,405,4355,449.0,26,149,44,21,4.0,5.5
2026-03,Reem Mira,Reem,True,402,4332,451.0,26,20,10,45,4.0,5.5
2026-04,Reem Mira,Reem,True,411,4422,455.0,27,79,48,67,4.0,5.5
2020-01,Sustainable City,Sustainable City,True,268,2888,298.0,17,142,64,107,1.5,3.0
2020-02,Sustainable City,Sustainable City,True,261,2805,288.0,17,86,48,15,1.5,3.0
2020-03,Sustainable City,Sustainable City,True,256,2756,283.0,17,174,62,97,1.5,3.0
2020-04,Sustainable City,Sustainable City,True,255,2745,279.0,17,142,56,117,0.4,1.9
2020-05,Sustainable City,Sustainable City,True,260,2802,290.0,17,111,72,59,0.4,1.9
2020-06,Sustainable City,Sustainable City,True,260,2796,284.0,17,27,42,64,0.4,1.9
2020-07,Sustainable City,Sustainable City,True,247,2661,273.0,16,62,35,96,0.4,1.9
2020-08,Sustainable City,Sustainable City,True,254,2737,280.0,17,17,32,40,0.4,1.9
2020-09,Sustainable City,Sustainable City,True,248,2666,271.0,16,70,28,110,0.4,1.9
2020-10,Sustainable City,Sustainable City,True,231,2490,251.0,15,18,79,71,0.4,1.9
2020-11,Sustainable City,Sustainable City,True,237,2549,249.0,15,25,46,61,0.4,1.9
2020-12,Sustainable City,Sustainable City,True,244,2629,277.0,16,130,64,80,0.4,1.9
2021-01,Sustainable City,Sustainable City,True,258,2779,279.0,17,131,74,95,0.4,1.9
2021-02,Sustainable City,Sustainable City,True,259,2792,289.0,17,55,72,43,0.4,1.9
2021-03,Sustainable City,Sustainable City,True,264,2841,292.0,17,121,27,105,0.4,1.9
2021-04,Sustainable City,Sustainable City,True,253,2723,272.0,16,98,8,112,0.4,1.9
2021-05,Sustainable City,Sustainable City,True,273,2936,297.0,18,99,12,66,0.4,1.9
2021-06,Sustainable City,Sustainable City,True,268,2889,288.0,17,86,36,40,0.4,1.9
2021-07,Sustainable City,Sustainable City,True,278,2991,296.0,18,158,29,58,0.4,1.9
2021-08,Sustainable City,Sustainable City,True,291,3133,302.0,19,92,12,10,0.4,1.9
2021-09,Sustainable City,Sustainable City,True,277,2979,311.0,18,62,56,41,0.4,1.9
2021-10,Sustainable City,Sustainable City,True,287,3092,311.0,19,154,38,93,0.4,1.9
2021-11,Sustainable City,Sustainable City,True,295,3170,324.0,19,79,36,98,0.4,1.9
2021-12,Sustainable City,Sustainable City,True,310,3342,336.0,20,95,37,39,0.4,1.9
2022-01,Sustainable City,Sustainable City,True,327,3525,362.0,21,48,37,20,0.4,1.9
2022-02,Sustainable City,Sustainable City,True,333,3584,377.0,22,106,39,93,0.4,1.9
2022-03,Sustainable City,Sustainable City,True,324,3483,347.0,21,137,72,72,0.4,1.9
2022-04,Sustainable City,Sustainable City,True,326,3506,368.0,21,91,23,85,1.4,2.9
2022-05,Sustainable City,Sustainable City,True,349,3755,379.0,23,144,70,26,1.4,2.9
2022-06,Sustainable City,Sustainable City,True,350,3772,380.0,23,123,59,15,1.4,2.9
2022-07,Sustainable City,Sustainable City,True,376,4043,419.0,24,95,51,51,1.4,2.9
2022-08,Sustainable City,Sustainable City,True,381,4099,417.0,25,85,75,86,1.4,2.9
