id,date_listed,project_id,project_name,developer,developer_tier,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,view,launch_year,handover_year,total_project_units,payment_plan,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,price_usd,price_per_sqft_usd,price_per_m2_usd,mortgage_rate_at_listing
O010888,03-04-2023,OP0046,Crest Grande,MAG,tier2,Dubai Marina,Dubai Marina,25.08404,55.13206,apartment,2BR,2,945,87.8,city,2023,2027,400,80/20,Noor Bank,Red,118,19.07,719900,762,8198,5.9
O010889,30-01-2022,OP0176,Seaside,Select Group,tier2,Tilal Al Ghaf,Tilal Al Ghaf,25.01497,55.26774,villa,4BR_villa,4,3332,309.5,pool,2022,2028,400,10/90_post_handover,Dubai Airport Free Zone,Green,370,20.27,1574600,473,5087,1.9
O010890,05-02-2021,OP0035,Marasi Riverside,Sobha,tier1,Living Legends,Dubailand,25.08073,55.31718,apartment,studio,0,430,40,community,2025,2024,100,50/50_post_handover,Jebel Ali,Red,249,13.65,106600,248,2667,1.9
O010891,21-10-2023,OP0144,Six Senses,Ellington,tier2,Al Reem,Arabian Ranches,25.04026,55.25569,villa,4BR_villa,4,4560,423.6,pool,2025,2027,1500,60/40,Union,Red,312,17.55,3036600,666,7168,6.9
O010892,31-07-2021,OP0163,Damac Bay,Emaar,tier1,Palm Jumeirah,Palm Jumeirah,25.11006,55.13787,apartment,2BR,2,1182,109.8,marina,2023,2028,400,60/40,Financial Centre,Red,220,16.81,1226000,1037,11162,1.9
O010893,13-02-2022,OP0093,Seaside,Binghatti,tier2,The Greens,The Greens,25.10475,55.1953,apartment,2BR,2,1263,117.4,pool,2023,2027,100,60/40,Mashreq Bank,Red,35,13,584800,463,4983,1.9
O010894,10-03-2021,OP0039,Forte,Meraas,tier1,Emirates Hills,Emirates Hills,25.05248,55.16604,villa,5BR_villa,5,3651,339.2,park,2024,2027,1500,70/30,Dubai Internet City,Red,70,19.44,3650000,1000,10760,1.9
O010895,19-04-2024,OP0155,Six Senses,Nakheel,tier1,Motor City,Motor City,25.05555,55.23457,apartment,1BR,1,779,72.3,marina,2024,2027,100,50/50_post_handover,MRT-1,Red,126,16.25,433800,557,5997,6.9
O010896,22-10-2021,OP0141,Volta,Aldar,tier1,La Mer,Jumeirah,25.22383,55.26606,apartment,3BR,3,1559,144.8,community,2022,2025,1500,70/30,Al Karama,Red,64,3.08,1506300,966,10400,1.9
O010897,10-04-2023,OP0099,Vela Residences,Ellington,tier2,Dubai Studio City,Dubai Studio City,25.0463,55.22941,apartment,3BR,3,1510,140.3,golf_course,2025,2027,800,70/30,Noor Bank,Red,109,17.38,511600,339,3647,5.9
O010898,15-11-2021,OP0157,One at Palm,Binghatti,tier2,Dubai Creek Harbour,Creek,25.20109,55.34739,apartment,3BR,3,1705,158.4,golf_course,2023,2028,100,50/50_post_handover,Al Jadaf,Green,40,7.36,880300,516,5557,1.9
O010899,12-09-2025,OP0006,One at Palm,Binghatti,tier2,Bukadra,Bukadra,25.18124,55.32387,villa,5BR_villa,5,3987,370.4,marina,2024,2026,1500,60/40,Abu Baker Al Siddique,Red,133,5.29,2439100,612,6586,5.5
O010900,19-02-2021,OP0112,Seaside,Ellington,tier2,Al Furjan,Al Furjan,25.02443,55.15885,apartment,1BR,1,1027,95.4,burj_khalifa,2025,2028,800,70/30,Jumeirah Golf Estates,Red,13,22.46,352500,343,3694,1.9
O010901,29-11-2025,OP0184,Como Residences,Emaar,tier1,Azizi Riviera,MBR City,25.18397,55.29577,apartment,2BR,2,1209,112.3,pool,2021,2027,200,60/40,Al Jadaf,Green,71,2.61,753400,623,6708,5.5
O010902,04-03-2024,OP0068,Grande,DAMAC,tier1,DIFC,DIFC,25.21464,55.28107,apartment,2BR,2,1363,126.7,golf_course,2022,2027,400,60/40,Max,Red,33,2.05,2075500,1522,16387,6.9
O010903,22-11-2022,OP0181,Seaside,Omniyat,tier1,Al Furjan,Al Furjan,25.03037,55.14845,apartment,1BR,1,740,68.7,community,2024,2024,100,10/90_post_handover,Al Furjan,Red,8,22.47,277000,374,4030,5.9
O010904,12-07-2025,OP0152,Cavalli Tower,Danube,tier2,Mudon,Dubailand,25.04529,55.24163,villa,4BR_villa,4,3589,333.4,community,2024,2028,100,60/40,Jumeirah Golf Estates,Red,94,17.21,1648800,459,4946,5.5
O010905,01-11-2022,OP0146,Hartland Greens,Omniyat,tier1,Emirates Hills,Emirates Hills,25.0456,55.17311,villa,5BR_villa,5,4344,403.6,marina,2024,2026,400,60/40,Discovery Gardens,Red,36,19.7,6838800,1574,16947,5.9
O010906,07-10-2021,OP0130,Marina Vista,Dubai Properties,tier1,Liwan,Dubailand,25.06191,55.32871,apartment,1BR,1,711,66,park,2022,2027,400,10/90_post_handover,Financial Centre,Red,209,16.01,164200,231,2488,1.9
O010907,09-11-2024,OP0085,Crest Grande,Tiger Group,tier2,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.16534,55.30854,villa,3BR_villa,3,2688,249.7,burj_khalifa,2024,2027,800,80/20,Al Jafiliya,Red,94,4.93,3129500,1164,12530,6.15
O010908,28-12-2023,OP0145,Six Senses,Meraas,tier1,Dubailand,Dubailand,25.02713,55.29321,apartment,1BR,1,745,69.2,marina,2024,2027,400,50/50_post_handover,Dubai Investment Park,Red,160,19.01,304800,409,4406,6.9
O010909,28-12-2024,OP0015,Hartland Greens,Ellington,tier2,Dubai Production City,IMPZ,25.0254,55.25064,apartment,2BR,2,681,63.2,city,2024,2025,1500,50/50_post_handover,Sharaf DG,Red,138,19.25,168700,248,2669,6.15
O010910,27-08-2024,OP0046,Crest Grande,MAG,tier2,Dubai Marina,Dubai Marina,25.08404,55.13206,apartment,1BR,1,587,54.5,community,2023,2027,400,80/20,Al Ghubaiba,Green,307,19.07,392200,668,7191,6.15
O010911,17-12-2023,OP0058,Beach Mansion,Nakheel,tier1,Dubai Studio City,Dubai Studio City,25.03252,55.224,apartment,2BR,2,1276,118.6,city,2023,2025,800,70/30,Burj Khalifa/Dubai Mall,Red,236,19,458300,359,3865,6.9
O010912,12-04-2025,OP0116,Volta,DAMAC,tier1,City Walk,Al Wasl,25.20264,55.27598,apartment,2BR,2,1231,114.3,sea,2024,2026,1500,50/50_post_handover,Stadium (G),Green,168,0.63,1690900,1374,14791,6.15
O010913,25-03-2023,OP0042,Aykon City,Azizi,tier2,Sustainable City,Sustainable City,24.97152,55.28065,villa,4BR_villa,4,3866,359.1,sea,2025,2027,1500,50/50_post_handover,Al Qusais,Green,436,25.1,2450300,634,6823,5.9
O010914,09-03-2024,OP0140,Bayview,Meraas,tier1,Jumeirah 1,Jumeirah,25.22967,55.25416,apartment,2BR,2,1316,122.3,pool,2021,2026,200,10/90_post_handover,Burj Khalifa/Dubai Mall,Red,45,4.15,1272000,966,10403,6.9
O010915,13-08-2023,OP0068,Grande,DAMAC,tier1,DIFC,DIFC,25.21464,55.28107,villa,5BR_villa,5,5382,500,pool,2022,2027,400,70/30,Business Bay,Red,44,2.05,6320700,1174,12640,6.9
O010916,11-11-2023,OP0045,Crest Grande,Tiger Group,tier2,Jumeirah 3,Jumeirah,25.20409,55.2386,apartment,1BR,1,562,52.3,city,2024,2025,100,50/50_post_handover,ADCB,Red,107,3.68,579400,1030,11088,6.9
O010917,23-07-2023,OP0113,Grande,Nakheel,tier1,Madinat Jumeirah Living,Jumeirah,25.13334,55.1874,villa,3BR_villa,3,3263,303.2,marina,2022,2027,200,60/40,Noor Bank,Red,41,11.27,6083000,1864,20063,6.9
O010918,21-03-2021,OP0117,Marasi Riverside,Binghatti,tier2,City Walk,Al Wasl,25.21423,55.27333,apartment,2BR,2,1431,133,pool,2023,2025,400,70/30,World Trade Centre,Red,25,1.9,736600,515,5539,1.9
O010919,18-09-2021,OP0112,Seaside,Ellington,tier2,Al Furjan,Al Furjan,25.02443,55.15885,apartment,2BR,2,1179,109.5,community,2025,2028,800,50/50_post_handover,Jumeirah Golf Estates,Red,18,22.46,361100,306,3297,1.9
O010920,27-04-2024,OP0176,Seaside,Select Group,tier2,Tilal Al Ghaf,Tilal Al Ghaf,25.01497,55.26774,villa,3BR_villa,3,2230,207.2,marina,2022,2028,400,50/50_post_handover,Salah Al Din,Red,358,20.27,1832700,822,8846,6.9
O010921,11-09-2024,OP0174,Grande,Azizi,tier2,Bulgari Resort,Jumeirah Bay,25.21828,55.24114,apartment,studio,0,494,45.9,marina,2025,2027,1500,50/50_post_handover,World Trade Centre,Red,62,4.09,1592000,3223,34697,6.15
O010922,08-01-2023,OP0186,Sobha Reserve,MAG,tier2,The Views,The Greens,25.10979,55.17636,apartment,2BR,2,1068,99.2,burj_khalifa,2022,2028,400,10/90_post_handover,Danube,Red,137,13.85,713500,668,7193,5.9
O010923,02-08-2024,OP0058,Beach Mansion,Nakheel,tier1,Dubai Studio City,Dubai Studio City,25.03252,55.224,apartment,1BR,1,627,58.3,community,2023,2025,800,60/40,Salah Al Din,Red,350,19,224500,358,3853,6.15
O010924,08-08-2023,OP0171,Lagoon,Nakheel,tier1,Business Bay,Business Bay,25.18674,55.25522,apartment,3BR,3,1363,126.7,burj_khalifa,2022,2025,400,10/90_post_handover,Business Bay,Red,15,2.25,1038300,762,8197,6.9
O010925,07-07-2025,OP0136,Address Residences,Deyaar,tier2,Dubailand,Dubailand,25.02877,55.29506,villa,6BR_villa,6,6860,637.3,city,2022,2026,1500,60/40,Max,Red,280,18.84,2347100,342,3683,5.5
O010926,28-04-2025,OP0144,Six Senses,Ellington,tier2,Al Reem,Arabian Ranches,25.04026,55.25569,villa,3BR_villa,3,2020,187.7,city,2025,2027,1500,60/40,Al Qusais,Green,359,17.55,1353600,670,7213,6.15
O010927,03-02-2022,OP0085,Crest Grande,Tiger Group,tier2,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.16534,55.30854,villa,4BR_villa,4,3699,343.7,park,2024,2027,800,70/30,Emirates Towers,Red,75,4.93,2281500,617,6638,1.9
O010928,08-10-2025,OP0152,Cavalli Tower,Danube,tier2,Mudon,Dubailand,25.04529,55.24163,villa,4BR_villa,4,4159,386.4,sea,2024,2028,100,70/30,Abu Hail,Red,343,17.21,2529200,608,6545,5.5
O010929,03-01-2023,OP0163,Damac Bay,Emaar,tier1,Palm Jumeirah,Palm Jumeirah,25.11006,55.13787,apartment,2BR,2,1311,121.8,city,2023,2028,400,80/20,Dubai Healthcare City,Green,277,16.81,2004800,1530,16466,5.9
O010930,12-01-2024,OP0167,Cavalli Tower,Nakheel,tier1,Green Community,DIP,24.99931,55.16154,villa,3BR_villa,3,3319,308.3,community,2022,2026,800,60/40,Al Furjan,Red,45,24.77,1646800,496,5342,6.9
O010931,04-08-2023,OP0060,Bulgari Lighthouse,Azizi,tier2,Maritime City,Maritime City,25.26086,55.26233,apartment,2BR,2,1123,104.3,city,2024,2027,1500,70/30,Baniyas Square,Red,55,7.18,812200,723,7787,6.9
O010932,28-07-2025,OP0174,Grande,Azizi,tier2,Bulgari Resort,Jumeirah Bay,25.21828,55.24114,apartment,2BR,2,1011,93.9,sea,2025,2027,1500,60/40,Burj Khalifa/Dubai Mall,Red,53,4.09,3256400,3220,34662,5.5
O010933,02-06-2025,OP0038,Address Residences,Dubai Properties,tier1,International City,International City,25.15792,55.42118,apartment,1BR,1,733,68.1,park,2023,2025,1500,80/20,World Trade Centre,Red,191,15.4,176900,241,2596,6.15
O010934,12-02-2026,OP0122,Safa Towers,MAG,tier2,Jumeirah Village Circle,JVC,25.05555,55.201,apartment,1BR,1,937,87,city,2022,2026,400,50/50_post_handover,Al Furjan,Red,75,17.4,434500,464,4993,5.5
O010935,28-05-2022,OP0029,Lagoon,DAMAC,tier1,Dubai Investment Park,DIP,24.99719,55.19027,apartment,studio,0,420,39.1,city,2023,2026,1500,70/30,Dubai Investment Park,Red,32,23.8,124000,295,3176,2.9
O010936,12-01-2023,OP0057,Hartland Greens,Dubai Properties,tier1,Motor City,Motor City,25.04604,55.22656,apartment,2BR,2,1359,126.2,community,2022,2024,100,10/90_post_handover,Mashreq Bank,Red,98,17.48,548600,404,4347,5.9
O010937,22-09-2024,OP0062,Forte,Dubai Properties,tier1,Al Furjan,Al Furjan,25.02889,55.13714,apartment,1BR,1,956,88.8,park,2023,2025,800,60/40,UAE Pavilion,Red,13,23.26,414000,433,4663,6.15
O010938,26-01-2025,OP0112,Seaside,Ellington,tier2,Al Furjan,Al Furjan,25.02443,55.15885,apartment,1BR,1,829,77,city,2025,2028,800,80/20,Discovery Gardens,Red,39,22.46,321700,388,4179,6.15
O010939,03-09-2022,OP0118,One at Palm,DAMAC,tier1,Motor City,Motor City,25.0506,55.23157,apartment,2BR,2,1656,153.9,burj_khalifa,2025,2027,100,10/90_post_handover,Mall of the Emirates,Red,100,16.86,873800,528,5678,2.9
O010940,14-06-2022,OP0163,Damac Bay,Emaar,tier1,Palm Jumeirah,Palm Jumeirah,25.11006,55.13787,apartment,2BR,2,1191,110.6,burj_khalifa,2023,2028,400,80/20,Sharaf DG,Red,60,16.81,1553300,1304,14038,2.9
O010941,05-05-2024,OP0054,Marina Vista,Danube,tier2,Damac Hills 2,Damac Hills,24.96907,55.29362,villa,5BR_villa,5,4942,459.2,city,2023,2025,800,60/40,Centrepoint,Red,408,25.44,1701900,344,3707,6.9
O010942,23-09-2021,OP0045,Crest Grande,Tiger Group,tier2,Jumeirah 3,Jumeirah,25.20409,55.2386,apartment,4BR_penthouse,4,2846,264.4,sea,2024,2025,100,80/20,Oud Metha,Green,104,3.68,2207900,776,8350,1.9
O010943,07-10-2025,OP0072,Lagoon,Nakheel,tier1,Dubai Marina,Dubai Marina,25.08246,55.13155,apartment,1BR,1,511,47.5,city,2025,2025,800,80/20,Ibn Battuta,Red,55,19.22,377400,738,7946,5.5
O010944,09-05-2021,OP0054,Marina Vista,Danube,tier2,Damac Hills 2,Damac Hills,24.96907,55.29362,villa,6BR_villa,6,6338,588.9,pool,2023,2025,800,60/40,Danube,Red,223,25.44,1575000,248,2675,1.9
O010945,27-02-2025,OP0095,Como Residences,Binghatti,tier2,Mudon,Dubailand,25.04779,55.24223,villa,5BR_villa,5,5433,504.7,burj_khalifa,2023,2024,1500,60/40,Sharaf DG,Red,110,16.93,2739100,504,5427,6.15
O010946,08-10-2021,OP0099,Vela Residences,Ellington,tier2,Dubai Studio City,Dubai Studio City,25.0463,55.22941,apartment,4BR_penthouse,4,2728,253.4,city,2025,2027,800,70/30,Sharaf DG,Red,100,17.38,581900,213,2296,1.9
O010947,30-09-2023,OP0075,Volta,MAG,tier2,Meydan,Meydan,25.15543,55.295,apartment,1BR,1,602,55.9,city,2023,2026,200,70/30,Al Ghubaiba,Green,137,5.09,492700,818,8808,6.9
O010948,08-09-2021,OP0178,Forte,Tiger Group,tier2,Maritime City,Maritime City,25.26851,55.24195,apartment,studio,0,431,40,park,2024,2024,100,60/40,Al Ghubaiba,Green,69,8.58,179400,416,4481,1.9
O010949,24-12-2024,OP0191,Forte,Azizi,tier2,The Valley,Dubai-Al Ain Road,24.96717,55.50704,villa,3BR_villa,3,1876,174.3,park,2023,2026,800,50/50_post_handover,Abu Baker Al Siddique,Red,472,34.69,693800,370,3980,6.15
O010950,01-05-2024,OP0072,Lagoon,Nakheel,tier1,Dubai Marina,Dubai Marina,25.08246,55.13155,apartment,2BR,2,1318,122.4,city,2025,2025,800,50/50_post_handover,Discovery Gardens,Red,57,19.22,1056300,802,8628,6.9
O010951,29-09-2024,OP0084,Damac Bay,Binghatti,tier2,Downtown Dubai,Downtown,25.19025,55.2665,apartment,2BR,2,1385,128.7,sea,2024,2026,800,80/20,Business Bay,Red,6,1.11,1590200,1148,12355,6.15
O010952,13-07-2024,OP0175,Safa Towers,Emaar,tier1,Business Bay,Business Bay,25.18991,55.2576,apartment,1BR,1,689,64,sea,2021,2028,200,50/50_post_handover,BurJuman,Red,102,1.87,554500,805,8669,6.15
O010953,08-09-2021,OP0190,Crest Grande,Ellington,tier2,Meydan,Meydan,25.1521,55.293,apartment,4BR_penthouse,4,3774,350.6,pool,2021,2024,1500,50/50_post_handover,Mall of the Emirates,Red,120,5.35,1936500,513,5523,1.9
O010954,16-01-2021,OP0031,Six Senses,Sobha,tier1,Al Furjan,Al Furjan,25.03166,55.15372,apartment,1BR,1,640,59.5,sea,2022,2027,100,60/40,Al Furjan,Red,14,22.06,224200,350,3770,1.9
O010955,20-02-2024,OP0106,Hartland Greens,Select Group,tier2,The Valley,Dubai-Al Ain Road,24.96607,55.48337,villa,4BR_villa,4,3847,357.4,golf_course,2023,2027,400,60/40,ADCB,Red,448,33.22,1684500,438,4713,6.9
O010956,26-04-2021,OP0141,Volta,Aldar,tier1,La Mer,Jumeirah,25.22383,55.26606,apartment,3BR,3,1671,155.2,marina,2022,2025,1500,50/50_post_handover,World Trade Centre,Red,26,3.08,1557400,932,10034,1.9
O010957,31-08-2022,OP0185,Crest Grande,Binghatti,tier2,Liwan,Dubailand,25.06342,55.31527,apartment,studio,0,471,43.8,city,2023,2026,200,50/50_post_handover,Jumeirah Golf Estates,Red,189,15.43,127600,271,2916,2.9
O010958,22-11-2024,OP0096,Marina Vista,Azizi,tier2,The Meadows,Emirates Living,25.04211,55.15921,villa,4BR_villa,4,3231,300.2,city,2023,2025,1500,70/30,Jumeirah Golf Estates,Red,27,20.78,2845600,881,9479,6.15
O010959,10-02-2024,OP0144,Six Senses,Ellington,tier2,Al Reem,Arabian Ranches,25.04026,55.25569,villa,6BR_villa,6,6407,595.2,city,2025,2027,1500,60/40,Emirates Towers,Red,240,17.55,4745500,741,7973,6.9
O010960,03-01-2025,OP0150,Bulgari Lighthouse,Binghatti,tier2,Al Furjan,Al Furjan,25.03031,55.15208,apartment,2BR,2,1472,136.7,city,2023,2028,800,50/50_post_handover,Al Furjan,Red,6,22.27,705800,480,5161,6.15
O010961,24-02-2025,OP0084,Damac Bay,Binghatti,tier2,Downtown Dubai,Downtown,25.19025,55.2665,apartment,2BR,2,1203,111.8,community,2024,2026,800,60/40,Burj Khalifa/Dubai Mall,Red,20,1.11,1257900,1046,11257,6.15
O010962,14-03-2022,OP0051,Hartland Greens,Azizi,tier2,Dubai Sports City,Dubai Sports City,25.05184,55.21071,apartment,1BR,1,672,62.4,burj_khalifa,2022,2028,200,50/50_post_handover,Dubai Internet City,Red,82,17.39,233700,348,3743,1.9
O010963,08-10-2024,OP0066,Address Residences,Ellington,tier2,The Views,The Greens,25.11082,55.17792,apartment,1BR,1,739,68.6,pool,2024,2025,400,70/30,Mashreq Bank,Red,22,13.66,434800,589,6335,6.15
O010964,01-10-2022,OP0183,Seaside,Select Group,tier2,Bukadra,Bukadra,25.17647,55.34308,apartment,studio,0,313,29,park,2025,2025,200,60/40,Abu Hail,Red,147,7.29,142700,457,4914,5.9
O010965,01-04-2021,OP0036,Bulgari Lighthouse,Meraas,tier1,Liwan,Dubailand,25.06785,55.33633,apartment,1BR,1,943,87.6,city,2025,2025,800,50/50_post_handover,Emirates Towers,Red,210,15.68,187300,199,2138,1.9
O010966,12-02-2022,OP0010,Bayview,DAMAC,tier1,DAMAC Lagoons,Damac,25.05664,55.2478,villa,6BR_villa,6,7974,740.8,sea,2022,2027,400,60/40,Centrepoint,Red,324,15.86,5179100,650,6991,1.9
O010967,15-12-2025,OP0120,Seaside,Tiger Group,tier2,The Springs,Emirates Living,25.04604,55.18125,villa,4BR_villa,4,3118,289.6,city,2025,2025,100,50/50_post_handover,Discovery Gardens,Red,53,19.25,2144100,688,7403,5.5
O010968,24-12-2022,OP0027,Safa Towers,Ellington,tier2,Madinat Jumeirah Living,Jumeirah,25.13893,55.1888,apartment,4BR_penthouse,4,3368,312.9,burj_khalifa,2023,2028,400,10/90_post_handover,UAE Pavilion,Red,166,10.78,4091600,1215,13077,5.9
O010969,15-09-2021,OP0157,One at Palm,Binghatti,tier2,Dubai Creek Harbour,Creek,25.20109,55.34739,apartment,3BR,3,2820,262,burj_khalifa,2023,2028,100,50/50_post_handover,Creek,Green,38,7.36,1700300,603,6491,1.9
O010970,29-10-2023,OP0083,Forte,Dubai Properties,tier1,Meydan,Meydan,25.1618,55.25792,villa,4BR_villa,4,4246,394.5,city,2024,2026,800,80/20,Emirates Towers,Red,87,4.27,4231000,996,10725,6.9
O010971,26-02-2025,OP0181,Seaside,Omniyat,tier1,Al Furjan,Al Furjan,25.03037,55.14845,apartment,2BR,2,1057,98.2,park,2024,2024,100,70/30,Al Furjan,Red,2,22.47,512800,485,5225,6.15
O010972,04-10-2025,OP0079,Aykon City,DAMAC,tier1,Dubai Harbour,Dubai Marina,25.10118,55.14323,apartment,1BR,1,797,74,sea,2022,2026,200,60/40,Mashreq Bank,Red,36,16.98,1270900,1595,17171,5.5
O010973,17-10-2022,OP0155,Six Senses,Nakheel,tier1,Motor City,Motor City,25.05555,55.23457,apartment,3BR,3,1599,148.6,park,2024,2027,100,60/40,BurJuman,Red,283,16.25,628600,393,4231,5.9
O010974,23-05-2025,OP0188,Damac Bay,Azizi,tier2,Jumeirah Village Circle,JVC,25.05629,55.22385,apartment,1BR,1,648,60.2,golf_course,2024,2028,400,10/90_post_handover,Mashreq Bank,Red,87,16.47,292900,452,4868,6.15
O010975,26-02-2026,OP0130,Marina Vista,Dubai Properties,tier1,Liwan,Dubailand,25.06191,55.32871,apartment,1BR,1,760,70.6,city,2022,2027,400,60/40,Financial Centre,Red,212,16.01,269000,354,3811,5.5
O010976,07-11-2024,OP0080,Crest Grande,Meraas,tier1,Expo City,Dubai South,24.96292,55.16648,apartment,3BR,3,2177,202.3,park,2021,2027,1500,50/50_post_handover,Jebel Ali,Red,70,28.23,752900,346,3722,6.15
O010977,17-03-2021,OP0069,One at Palm,Ellington,tier2,Green Community,DIP,24.99719,55.16434,villa,4BR_villa,4,3974,369.2,park,2022,2026,800,70/30,Al Furjan,Red,50,24.85,1266200,319,3430,1.9
O010978,20-07-2021,OP0146,Hartland Greens,Omniyat,tier1,Emirates Hills,Emirates Hills,25.0456,55.17311,villa,4BR_villa,4,3404,316.3,sea,2024,2026,400,80/20,MRT-1,Red,49,19.7,4740700,1392,14989,1.9
O010979,28-12-2024,OP0085,Crest Grande,Tiger Group,tier2,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.16534,55.30854,apartment,studio,0,438,40.7,community,2024,2027,800,80/20,Al Ras,Green,137,4.93,338200,772,8311,6.15
O010980,07-04-2024,OP0108,Beachgate,Ellington,tier2,Green Community,DIP,24.99267,55.18156,villa,4BR_villa,4,4324,401.7,burj_khalifa,2025,2026,200,60/40,Al Jafiliya,Red,350,24.59,2827400,654,7039,6.9
O010981,27-03-2025,OP0078,Six Senses,Select Group,tier2,Dubai Islands,Deira Islands,25.28598,55.31336,apartment,3BR,3,1541,143.2,community,2023,2025,100,10/90_post_handover,Abu Baker Al Siddique (G),Green,26,10.62,1134800,736,7926,6.15
O010982,02-04-2026,OP0165,Aykon City,Sobha,tier1,The Meadows,Emirates Living,25.04572,55.1704,villa,3BR_villa,3,2938,273,community,2021,2024,1500,50/50_post_handover,Mashreq Bank,Red,72,19.83,2965700,1009,10865,5.5
O010983,02-12-2025,OP0065,Vela Residences,Aldar,tier1,Damac Hills 2,Damac Hills,24.9621,55.30137,villa,5BR_villa,5,5060,470.1,pool,2023,2028,800,80/20,First Abu Dhabi Bank,Red,250,26.28,2167700,428,4611,5.5
O010984,18-06-2025,OP0016,Beachgate,Tiger Group,tier2,Business Bay,Business Bay,25.19245,55.26376,apartment,2BR,2,860,79.9,community,2021,2026,1500,50/50_post_handover,Business Bay,Red,10,1.19,465000,541,5821,6.15
O010985,27-01-2025,OP0182,Crest Grande,Deyaar,tier2,Downtown Dubai,Downtown,25.19635,55.26405,apartment,studio,0,502,46.7,community,2024,2028,800,60/40,Business Bay,Red,14,1.05,449900,895,9638,6.15
O010986,08-09-2024,OP0039,Forte,Meraas,tier1,Emirates Hills,Emirates Hills,25.05248,55.16604,villa,5BR_villa,5,5514,512.2,park,2024,2027,1500,50/50_post_handover,MRT-1,Red,51,19.44,10363100,1879,20231,6.15
O010987,12-12-2021,OP0027,Safa Towers,Ellington,tier2,Madinat Jumeirah Living,Jumeirah,25.13893,55.1888,apartment,2BR,2,1209,112.3,marina,2023,2028,400,60/40,First Abu Dhabi Bank,Red,55,10.78,1119500,926,9969,1.9
O010988,12-11-2023,OP0103,Burj Binghatti,Danube,tier2,Damac Hills 2,Damac Hills,24.95932,55.30114,villa,5BR_villa,5,5778,536.8,park,2021,2026,800,10/90_post_handover,Al Karama,Red,399,26.59,2143000,371,3992,6.9
O010989,20-03-2022,OP0198,Hartland Greens,Meraas,tier1,Dubai Marina,Dubai Marina,25.08691,55.14736,apartment,studio,0,482,44.8,city,2021,2025,100,60/40,Dubai Internet City,Red,39,17.72,288000,597,6429,1.9
O010990,20-08-2025,OP0091,Beachgate,Nakheel,tier1,Jumeirah Park,Emirates Living,25.04807,55.17198,villa,3BR_villa,3,2979,276.7,park,2025,2028,100,10/90_post_handover,Dubai Investment Park,Red,84,19.53,2650500,890,9578,5.5
O010991,02-09-2021,OP0034,Burj Binghatti,Sobha,tier1,Jumeirah 1,Jumeirah,25.22826,55.24851,apartment,4BR_penthouse,4,3750,348.4,pool,2022,2027,200,60/40,BurJuman,Red,78,4.33,2264100,604,6499,1.9
O010992,04-10-2025,OP0188,Damac Bay,Azizi,tier2,Jumeirah Village Circle,JVC,25.05629,55.22385,apartment,2BR,2,1011,93.9,sea,2024,2028,400,50/50_post_handover,Sharaf DG,Red,86,16.47,491000,486,5229,5.5
O010993,23-11-2024,OP0037,Vela Residences,Aldar,tier1,Umm Suqeim,Jumeirah,25.15588,55.20954,villa,5BR_villa,5,4628,429.9,city,2023,2025,200,50/50_post_handover,Financial Centre,Red,117,7.98,5137700,1110,11950,6.15
